TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
20161108       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.04372e-06    	2.01501e-06    	9.92615e-11    	1.48892e-06    	4.96307e-05    	2.15501e-05    	7.06893e-06    	1.02608e-05    	4.51983e-06    	0.000522382    	0.020483       	0.0851073      	10             	4.75168e-10    	2.28843e-11    	0.000482987    	0.00601703     	2.40839e-05    	9.87579e-06    	1.19207e-05    	6.30409e-06    	0.000580282    	0.000185815    	8.65951e-10    	87             	4.25789e-10    	2.3858e-11     	0.000626192    	6.06348e-05    	2.40839e-05    	9.87579e-06    	1.19207e-05    	6.30409e-06    	0.000580282    	7.53967e-21    	1e-20          	1e-20          	4.25789e-10    	2.3858e-11     	0.000626192    	2.46033e-21    	-0.000823755           	-6.9619e-08            	-1.47143e-14           	-7.96598e-05           
20161109       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.0738e-06     	2.03e-06       	1e-10          	1.5e-06        	5e-05          	2.17207e-05    	7.1117e-06     	1.03608e-05    	4.54771e-06    	0.00052753     	0.0204372      	0.0851065      	10             	4.71459e-10    	2.29281e-11    	0.000491533    	0.00606276     	2.40866e-05    	9.8735e-06     	1.19241e-05    	6.30263e-06    	0.000580602    	0.00018579     	8.65951e-10    	87             	4.25742e-10    	2.38621e-11    	0.000626439    	6.066e-05      	2.40866e-05    	9.8735e-06     	1.19241e-05    	6.30263e-06    	0.000580602    	7.53865e-21    	1e-20          	1e-20          	4.25742e-10    	2.38621e-11    	0.000626439    	2.46135e-21    	-0.00114071            	-1.04303e-07           	-1.47143e-14           	-9.0514e-05            
20161110       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.19788e-05    	7.20076e-06    	1.04767e-05    	4.60466e-06    	0.000537518    	0.0203491      	0.0851059      	10             	4.65956e-10    	2.29157e-11    	0.000502899    	0.00615091     	2.40906e-05    	9.8735e-06     	1.19281e-05    	6.30263e-06    	0.000580979    	0.00018576     	8.65951e-10    	87             	4.25671e-10    	2.38662e-11    	0.000626758    	6.06897e-05    	2.40906e-05    	9.8735e-06     	1.19281e-05    	6.30263e-06    	0.000580979    	7.53744e-21    	1e-20          	1e-20          	4.25671e-10    	2.38662e-11    	0.000626758    	2.46256e-21    	-0.000968266           	-7.87983e-08           	-1.47143e-14           	-7.96632e-05           
20161111       	0              	0              	0              	0              	0              	7.58578e-07    	8.6e-06        	1e-10          	1.29e-05       	0.000988333    	2.21958e-05    	7.79427e-06    	1.05532e-05    	5.44464e-06    	0.000549813    	0.0202416      	0.0851053      	10             	4.61606e-10    	2.28777e-11    	0.000511344    	0.00625837     	2.40941e-05    	9.8735e-06     	1.19316e-05    	6.30263e-06    	0.000581325    	0.000185733    	8.65951e-10    	87             	4.25609e-10    	2.38698e-11    	0.000627033    	6.0717e-05     	2.40941e-05    	9.8735e-06     	1.19316e-05    	6.30263e-06    	0.000581325    	7.53634e-21    	1e-20          	1e-20          	4.25609e-10    	2.38698e-11    	0.000627033    	2.46366e-21    	-0.000804832           	-5.61364e-08           	-1.47143e-14           	-6.81797e-05           
20161112       	0              	0              	0              	0              	0              	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.22525e-05    	7.79427e-06    	1.061e-05      	5.44464e-06    	0.000550202    	0.0202382      	0.0851048      	10             	4.60434e-10    	2.29426e-11    	0.000515403    	0.00626176     	2.40973e-05    	9.8735e-06     	1.19348e-05    	6.30263e-06    	0.000581642    	0.000185708    	8.65951e-10    	87             	4.25553e-10    	2.38731e-11    	0.000627284    	6.07419e-05    	2.40973e-05    	9.8735e-06     	1.19348e-05    	6.30263e-06    	0.000581642    	7.53533e-21    	1e-20          	1e-20          	4.25553e-10    	2.38731e-11    	0.000627284    	2.46467e-21    	-0.00076066            	-4.82867e-08           	-1.47143e-14           	-6.22265e-05           
20161113       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	0              	0              	0              	0              	0              	2.17784e-05    	7.52948e-06    	1.05313e-05    	5.25968e-06    	0.000526834    	0.0204434      	0.0851044      	10             	4.70383e-10    	2.32608e-11    	0.000500761    	0.00605659     	2.40767e-05    	9.84923e-06    	1.19239e-05    	6.29176e-06    	0.000580815    	0.000185773    	8.65951e-10    	87             	4.25914e-10    	2.38713e-11    	0.00062618     	6.06768e-05    	2.40767e-05    	9.84923e-06    	1.19239e-05    	6.29176e-06    	0.000580815    	7.53797e-21    	1e-20          	1e-20          	4.25914e-10    	2.38713e-11    	0.00062618     	2.46203e-21    	-0.000602426           	-3.44018e-08           	-1.47143e-14           	-5.21533e-05           
20161114       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.20632e-05    	7.63831e-06    	1.06536e-05    	5.3357e-06     	0.000551038    	0.020231       	0.0851038      	10             	4.6435e-10     	2.3231e-11     	0.000513158    	0.00626902     	2.4081e-05     	9.84923e-06    	1.19283e-05    	6.29176e-06    	0.00058113     	0.000185748    	8.65951e-10    	87             	4.25838e-10    	2.38757e-11    	0.000626519    	6.07016e-05    	2.4081e-05     	9.84923e-06    	1.19283e-05    	6.29176e-06    	0.00058113     	7.53696e-21    	1e-20          	1e-20          	4.25838e-10    	2.38757e-11    	0.000626519    	2.46304e-21    	-0.000946186           	-7.07701e-08           	-1.47143e-14           	-8.35411e-05           
20161115       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.58578e-07    	8.6e-06        	1e-10          	1.29e-05       	0.000988333    	2.16454e-05    	7.76932e-06    	1.05986e-05    	5.7457e-06     	0.000531891    	0.0203987      	0.0851031      	10             	4.73377e-10    	2.35636e-11    	0.000500774    	0.00610134     	2.40513e-05    	9.81953e-06    	1.1915e-05     	6.28361e-06    	0.000579948    	0.000185842    	8.65951e-10    	87             	4.2636e-10     	2.38781e-11    	0.000625056    	6.06084e-05    	2.40513e-05    	9.81953e-06    	1.1915e-05     	6.28361e-06    	0.000579948    	7.54074e-21    	1e-20          	1e-20          	4.2636e-10     	2.38781e-11    	0.000625056    	2.45926e-21    	-0.00111417            	-7.78764e-08           	-1.47143e-14           	-8.42368e-05           
20161116       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	2.11469e-05    	7.58712e-06    	1.04025e-05    	5.46581e-06    	0.000515389    	0.0205454      	0.0851023      	10             	4.84437e-10    	2.36631e-11    	0.000480288    	0.00595458     	2.40147e-05    	9.78552e-06    	1.18996e-05    	6.27115e-06    	0.000578505    	0.000185955    	8.65951e-10    	87             	4.27004e-10    	2.3883e-11     	0.000623309    	6.04947e-05    	2.37687e-05    	9.5896e-06     	1.17758e-05    	6.19938e-06    	0.00057288     	7.56341e-21    	1e-20          	1e-20          	4.31388e-10    	2.38751e-11    	0.000610553    	2.43659e-21    	-0.00119609            	-9.50759e-08           	-1.47143e-14           	-0.000115587           
20161117       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	2.13126e-05    	7.63056e-06    	1.05086e-05    	5.49092e-06    	0.000539989    	0.0203274      	0.0851014      	10             	4.8069e-10     	2.37205e-11    	0.000488968    	0.0061726      	2.4013e-05     	9.77769e-06    	1.19027e-05    	6.26834e-06    	0.000578546    	0.000185952    	8.65951e-10    	87             	4.27033e-10    	2.38907e-11    	0.000623425    	6.04979e-05    	2.4013e-05     	9.77769e-06    	1.19027e-05    	6.26834e-06    	0.000578546    	7.54523e-21    	1e-20          	1e-20          	4.27033e-10    	2.38907e-11    	0.000623425    	2.45477e-21    	-0.00124578            	-1.18633e-07           	-1.47143e-14           	-0.000151644           
20161118       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.15447e-05    	7.71313e-06    	1.06238e-05    	5.55034e-06    	0.000553183    	0.0202124      	0.0851008      	10             	4.75544e-10    	2.37255e-11    	0.000499677    	0.00628763     	2.402e-05      	9.77769e-06    	1.19096e-05    	6.26834e-06    	0.000578907    	0.000185924    	8.65951e-10    	87             	4.2691e-10     	2.38978e-11    	0.000623968    	6.05264e-05    	2.402e-05      	9.77769e-06    	1.19096e-05    	6.26834e-06    	0.000578907    	7.54407e-21    	1e-20          	1e-20          	4.2691e-10     	2.38978e-11    	0.000623968    	2.45593e-21    	-0.00100153            	-8.30989e-08           	-1.47143e-14           	-0.000135447           
20161119       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.17748e-05    	7.7904e-06     	1.07445e-05    	5.60594e-06    	0.000560866    	0.020146       	0.0851         	10             	4.70551e-10    	2.37447e-11    	0.000510716    	0.00635402     	2.40268e-05    	9.77769e-06    	1.19164e-05    	6.26834e-06    	0.000579237    	0.000185898    	8.65951e-10    	87             	4.26789e-10    	2.39048e-11    	0.000624502    	6.05524e-05    	2.40268e-05    	9.77769e-06    	1.19164e-05    	6.26834e-06    	0.000579237    	7.54302e-21    	1e-20          	1e-20          	4.26789e-10    	2.39048e-11    	0.000624502    	2.45698e-21    	-0.00110648            	-8.63976e-08           	-1.47143e-14           	-0.000132183           
20161120       	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	2.19629e-05    	7.84126e-06    	1.08607e-05    	5.64199e-06    	0.000566134    	0.0201007      	0.0850992      	10             	4.66546e-10    	2.37985e-11    	0.000520673    	0.0063993      	2.40334e-05    	9.77769e-06    	1.19231e-05    	6.26834e-06    	0.000579539    	0.000185874    	8.65951e-10    	87             	4.26672e-10    	2.39116e-11    	0.000625023    	6.05762e-05    	2.40334e-05    	9.77769e-06    	1.19231e-05    	6.26834e-06    	0.000579539    	7.54205e-21    	1e-20          	1e-20          	4.26672e-10    	2.39116e-11    	0.000625023    	2.45795e-21    	-0.00122321            	-8.90301e-08           	-1.47143e-14           	-0.000128401           
20161121       	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	4.57088e-06    	3.72e-06       	1e-10          	3.5e-07        	3.42e-05       	2.20166e-05    	7.84143e-06    	1.09142e-05    	5.64201e-06    	0.000566508    	0.0200975      	0.0850987      	10             	4.65412e-10    	2.38579e-11    	0.000524515    	0.00640249     	2.40382e-05    	9.77769e-06    	1.19279e-05    	6.26834e-06    	0.000579815    	0.000185852    	8.65951e-10    	87             	4.26587e-10    	2.39164e-11    	0.000625397    	6.0598e-05     	2.40382e-05    	9.77769e-06    	1.19279e-05    	6.26834e-06    	0.000579815    	7.54116e-21    	1e-20          	1e-20          	4.26587e-10    	2.39164e-11    	0.000625397    	2.45884e-21    	-0.000708195           	-3.98801e-08           	-1.47143e-14           	-9.15287e-05           
20161122       	4.55515e-06    	3.7072e-06     	9.96558e-11    	3.48795e-07    	3.40823e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.20522e-05    	7.84143e-06    	1.09498e-05    	5.64201e-06    	0.000566756    	0.0200954      	0.0850984      	10             	4.64665e-10    	2.38974e-11    	0.000527069    	0.00640462     	2.40419e-05    	9.77769e-06    	1.19315e-05    	6.26834e-06    	0.000580068    	0.000185832    	8.65951e-10    	87             	4.26522e-10    	2.39202e-11    	0.000625686    	6.06179e-05    	2.40419e-05    	9.77769e-06    	1.19315e-05    	6.26834e-06    	0.000580068    	7.54036e-21    	1e-20          	1e-20          	4.26522e-10    	2.39202e-11    	0.000625686    	2.45964e-21    	-0.000470873           	-2.25926e-08           	-1.47143e-14           	-7.07053e-05           
20161123       	4.55515e-06    	3.7072e-06     	9.96558e-11    	3.48795e-07    	3.40823e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.20868e-05    	7.84143e-06    	1.09844e-05    	5.64201e-06    	0.000566998    	0.0200933      	0.0850981      	10             	4.6394e-10     	2.39357e-11    	0.00052956     	0.00640669     	2.40454e-05    	9.77769e-06    	1.1935e-05     	6.26834e-06    	0.000580299    	0.000185814    	8.65951e-10    	87             	4.26461e-10    	2.39237e-11    	0.000625959    	6.06361e-05    	2.40454e-05    	9.77769e-06    	1.1935e-05     	6.26834e-06    	0.000580299    	7.53962e-21    	1e-20          	1e-20          	4.26461e-10    	2.39237e-11    	0.000625959    	2.46038e-21    	-0.000459251           	-2.13349e-08           	-1.47143e-14           	-6.62254e-05           
20161124       	6.58938e-06    	3.89936e-06    	9.97199e-11    	6.7463e-07     	3.85883e-05    	6.58938e-06    	3.89936e-06    	9.97199e-11    	6.7463e-07     	3.85883e-05    	2.2124e-05     	7.84225e-06    	1.10202e-05    	5.64215e-06    	0.000567253    	0.0200911      	0.0850978      	10             	4.63163e-10    	2.39737e-11    	0.00053218     	0.00640888     	2.40488e-05    	9.77769e-06    	1.19384e-05    	6.26834e-06    	0.000580511    	0.000185797    	8.65951e-10    	87             	4.26401e-10    	2.39272e-11    	0.000626224    	6.06528e-05    	2.40488e-05    	9.77769e-06    	1.19384e-05    	6.26834e-06    	0.000580511    	7.53894e-21    	1e-20          	1e-20          	4.26401e-10    	2.39272e-11    	0.000626224    	2.46106e-21    	-0.000482783           	-2.22222e-08           	-1.47143e-14           	-6.42984e-05           
20161125       	7.45944e-06    	3.98155e-06    	9.97472e-11    	8.13992e-07    	4.05156e-05    	7.45944e-06    	3.98155e-06    	9.97472e-11    	8.13992e-07    	4.05156e-05    	2.21638e-05    	7.84257e-06    	1.10594e-05    	5.64222e-06    	0.00056753     	0.0200888      	0.0850974      	10             	4.62336e-10    	2.40162e-11    	0.000535026    	0.00641125     	2.40521e-05    	9.77769e-06    	1.19418e-05    	6.26834e-06    	0.000580703    	0.000185782    	8.65951e-10    	87             	4.26342e-10    	2.39306e-11    	0.000626487    	6.0668e-05     	2.40521e-05    	9.77769e-06    	1.19418e-05    	6.26834e-06    	0.000580703    	7.53832e-21    	1e-20          	1e-20          	4.26342e-10    	2.39306e-11    	0.000626487    	2.46168e-21    	-0.000524715           	-2.41247e-08           	-1.47143e-14           	-6.33247e-05           
20161126       	7.67773e-06    	3.99136e-06    	9.94256e-11    	8.50214e-07    	4.09199e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.22109e-05    	7.84257e-06    	1.11065e-05    	5.64222e-06    	0.000567862    	0.0200859      	0.085097       	10             	4.61359e-10    	2.40678e-11    	0.000538445    	0.0064141      	2.40556e-05    	9.77769e-06    	1.19452e-05    	6.26834e-06    	0.00058088     	0.000185768    	8.65951e-10    	87             	4.26281e-10    	2.39341e-11    	0.000626758    	6.06819e-05    	2.40556e-05    	9.77769e-06    	1.19452e-05    	6.26834e-06    	0.00058088     	7.53776e-21    	1e-20          	1e-20          	4.26281e-10    	2.39341e-11    	0.000626758    	2.46224e-21    	-0.000630234           	-2.97309e-08           	-1.47143e-14           	-6.52176e-05           
20161127       	7.76535e-06    	3.99976e-06    	9.94321e-11    	8.64235e-07    	4.11149e-05    	7.76535e-06    	3.99976e-06    	9.94321e-11    	8.64235e-07    	4.11149e-05    	2.22684e-05    	7.8451e-06     	1.11591e-05    	5.64276e-06    	0.000568248    	0.0200826      	0.0850965      	10             	4.60173e-10    	2.41199e-11    	0.000542386    	0.0064174      	2.4059e-05     	9.77769e-06    	1.19487e-05    	6.26834e-06    	0.000581041    	0.000185755    	8.65951e-10    	87             	4.26219e-10    	2.39377e-11    	0.000627031    	6.06945e-05    	2.4059e-05     	9.77769e-06    	1.19487e-05    	6.26834e-06    	0.000581041    	7.53725e-21    	1e-20          	1e-20          	4.26219e-10    	2.39377e-11    	0.000627031    	2.46275e-21    	-0.000726095           	-3.44365e-08           	-1.47143e-14           	-6.54853e-05           
20161128       	7.83544e-06    	3.99985e-06    	9.92359e-11    	8.7622e-07     	4.12223e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.23104e-05    	7.8451e-06     	1.12012e-05    	5.64276e-06    	0.000568546    	0.0200801      	0.0850962      	10             	4.5931e-10     	2.41656e-11    	0.000545455    	0.00641995     	2.40619e-05    	9.77769e-06    	1.19516e-05    	6.26834e-06    	0.000581187    	0.000185744    	8.65951e-10    	87             	4.26168e-10    	2.39406e-11    	0.000627258    	6.07061e-05    	2.40619e-05    	9.77769e-06    	1.19516e-05    	6.26834e-06    	0.000581187    	7.53678e-21    	1e-20          	1e-20          	4.26168e-10    	2.39406e-11    	0.000627258    	2.46322e-21    	-0.000565552           	-2.38103e-08           	-1.47143e-14           	-5.44128e-05           
20161129       	6.55762e-06    	4.12122e-06    	9.94625e-11    	9.89494e-07    	4.30917e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.23463e-05    	7.8451e-06     	1.1237e-05     	5.64276e-06    	0.000568801    	0.0200779      	0.0850958      	10             	4.58577e-10    	2.42043e-11    	0.000548074    	0.00642213     	2.40645e-05    	9.77769e-06    	1.19541e-05    	6.26834e-06    	0.000581321    	0.000185733    	8.65951e-10    	87             	4.26124e-10    	2.39432e-11    	0.000627458    	6.07166e-05    	2.40645e-05    	9.77769e-06    	1.19541e-05    	6.26834e-06    	0.000581321    	7.53635e-21    	1e-20          	1e-20          	4.26124e-10    	2.39432e-11    	0.000627458    	2.46365e-21    	-0.000482772           	-1.86917e-08           	-1.47143e-14           	-4.75575e-05           
20161130       	6.43435e-06    	4.04375e-06    	9.75929e-11    	9.70894e-07    	4.22817e-05    	4.7863e-06     	4.3e-06        	1e-10          	1.15e-06       	4.58e-05       	2.20201e-05    	7.75094e-06    	1.10916e-05    	5.50435e-06    	0.000546069    	0.0202742      	0.0850955      	10             	4.65315e-10    	2.42394e-11    	0.000533147    	0.00622578     	2.40452e-05    	9.75696e-06    	1.19482e-05    	6.26001e-06    	0.000580499    	0.000185798    	8.65951e-10    	87             	4.26462e-10    	2.39502e-11    	0.000626651    	6.06519e-05    	2.40452e-05    	9.75696e-06    	1.19482e-05    	6.26001e-06    	0.000580499    	7.53898e-21    	1e-20          	1e-20          	4.26462e-10    	2.39502e-11    	0.000626651    	2.46102e-21    	-0.000524703           	-2.01865e-08           	-1.47143e-14           	-4.6802e-05            
20161201       	6.43435e-06    	4.04375e-06    	9.75929e-11    	9.70894e-07    	4.22817e-05    	5.36553e-06    	4.20994e-06    	9.9154e-11     	1.08705e-06    	4.45634e-05    	2.00235e-05    	7.12268e-06    	1.00821e-05    	4.71978e-06    	0.00043863     	0.0212568      	0.085095       	10             	5.11348e-10    	2.41956e-11    	0.000440996    	0.00524321     	2.39888e-05    	9.71552e-06    	1.19257e-05    	6.23578e-06    	0.000577702    	0.000186019    	8.65951e-10    	87             	4.27456e-10    	2.39602e-11    	0.000624013    	6.04313e-05    	2.12284e-05    	7.88032e-06    	1.0667e-05     	5.16276e-06    	0.000479267    	7.87704e-21    	1e-20          	1e-20          	4.82548e-10    	2.41687e-11    	0.000494428    	2.12296e-21    	-0.000790626           	-4.12177e-08           	-1.47143e-14           	-6.95661e-05           
20161202       	6.17253e-06    	4.08446e-06    	9.79753e-11    	9.99348e-07    	4.28407e-05    	6.17253e-06    	4.08446e-06    	9.79753e-11    	9.99348e-07    	4.28407e-05    	2.00954e-05    	7.12388e-06    	1.01522e-05    	4.72007e-06    	0.000462729    	0.0210282      	0.0850943      	10             	5.09527e-10    	2.42774e-11    	0.000445649    	0.00547179     	2.39373e-05    	9.67524e-06    	1.19072e-05    	6.21222e-06    	0.000575393    	0.000186201    	8.65951e-10    	87             	4.28367e-10    	2.39735e-11    	0.000621721    	6.02488e-05    	2.20927e-05    	8.41741e-06    	1.10915e-05    	5.47659e-06    	0.000519849    	7.73794e-21    	1e-20          	1e-20          	4.63816e-10    	2.41626e-11    	0.000534867    	2.26206e-21    	-0.00100951            	-1.28465e-07           	-1.47143e-14           	-0.000119028           
20161203       	5.95589e-06    	4.11815e-06    	9.82918e-11    	1.02289e-06    	4.33031e-05    	5.95589e-06    	4.11815e-06    	9.82918e-11    	1.02289e-06    	4.33031e-05    	2.01525e-05    	7.12391e-06    	1.02093e-05    	4.72008e-06    	0.000484411    	0.0208267      	0.0850938      	10             	5.08089e-10    	2.43453e-11    	0.000449424    	0.0056733      	2.38891e-05    	9.63599e-06    	1.18911e-05    	6.18927e-06    	0.000573511    	0.00018635     	8.65951e-10    	87             	4.29223e-10    	2.39885e-11    	0.000619642    	6.00998e-05    	2.33529e-05    	9.26052e-06    	1.1662e-05     	5.96967e-06    	0.000560193    	7.60444e-21    	1e-20          	1e-20          	4.38992e-10    	2.4057e-11     	0.000594178    	2.39556e-21    	-0.000787736           	-8.72316e-08           	-1.47143e-14           	-0.000143051           
20161204       	5.95589e-06    	4.11815e-06    	9.82918e-11    	1.02289e-06    	4.33031e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.01975e-05    	7.12391e-06    	1.02543e-05    	4.72008e-06    	0.000503632    	0.0206513      	0.0850934      	10             	5.06961e-10    	2.43987e-11    	0.000452409    	0.00584873     	2.38813e-05    	9.62465e-06    	1.18925e-05    	6.18263e-06    	0.000573292    	0.000186368    	8.65951e-10    	87             	4.29362e-10    	2.39991e-11    	0.000619515    	6.00824e-05    	2.38813e-05    	9.62465e-06    	1.18925e-05    	6.18263e-06    	0.000573292    	7.56208e-21    	1e-20          	1e-20          	4.29362e-10    	2.39991e-11    	0.000619515    	2.43792e-21    	-0.000602449           	-5.82574e-08           	-1.47143e-14           	-0.000156398           
20161205       	5.79781e-06    	4.14273e-06    	9.85226e-11    	1.04007e-06    	4.36406e-05    	5.79781e-06    	4.14273e-06    	9.85226e-11    	1.04007e-06    	4.36406e-05    	2.02312e-05    	7.12394e-06    	1.02879e-05    	4.72009e-06    	0.000509313    	0.0206         	0.0850931      	10             	5.06122e-10    	2.44382e-11    	0.000454644    	0.00590001     	2.38884e-05    	9.62465e-06    	1.18997e-05    	6.18263e-06    	0.000573612    	0.000186342    	8.65951e-10    	87             	4.29234e-10    	2.40064e-11    	0.000620072    	6.01078e-05    	2.38884e-05    	9.62465e-06    	1.18997e-05    	6.18263e-06    	0.000573612    	7.56105e-21    	1e-20          	1e-20          	4.29234e-10    	2.40064e-11    	0.000620072    	2.43895e-21    	-0.000446754           	-3.83613e-08           	-1.47143e-14           	-0.000137739           
20161206       	5.76429e-06    	4.14794e-06    	9.85716e-11    	1.04371e-06    	4.37122e-05    	5.76429e-06    	4.14794e-06    	9.85716e-11    	1.04371e-06    	4.37122e-05    	2.02641e-05    	7.12444e-06    	1.03201e-05    	4.72022e-06    	0.000509515    	0.0205982      	0.0850928      	10             	5.05304e-10    	2.44753e-11    	0.000456805    	0.00590183     	2.38951e-05    	9.62465e-06    	1.19064e-05    	6.18263e-06    	0.000573905    	0.000186319    	8.65951e-10    	87             	4.29114e-10    	2.40132e-11    	0.000620596    	6.0131e-05     	2.38951e-05    	9.62465e-06    	1.19064e-05    	6.18263e-06    	0.000573905    	7.56011e-21    	1e-20          	1e-20          	4.29114e-10    	2.40132e-11    	0.000620596    	2.43989e-21    	-0.000432114           	-3.62563e-08           	-1.47143e-14           	-0.00012896            
20161207       	5.7124e-06     	4.15254e-06    	9.85738e-11    	1.0482e-06     	4.37844e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.03056e-05    	7.12444e-06    	1.03616e-05    	4.72022e-06    	0.000509773    	0.0205959      	0.0850924      	10             	5.04275e-10    	2.4524e-11     	0.00045958     	0.00590415     	2.39024e-05    	9.62465e-06    	1.19136e-05    	6.18263e-06    	0.000574173    	0.000186298    	8.65951e-10    	87             	4.28985e-10    	2.40206e-11    	0.00062116     	6.01523e-05    	2.39024e-05    	9.62465e-06    	1.19136e-05    	6.18263e-06    	0.000574173    	7.55925e-21    	1e-20          	1e-20          	4.28985e-10    	2.40206e-11    	0.00062116     	2.44075e-21    	-0.000554772           	-4.97016e-08           	-1.47143e-14           	-0.000138179           
20161208       	5.75105e-06    	4.32716e-06    	9.85935e-11    	1.06756e-06    	4.39047e-05    	5.75105e-06    	4.32716e-06    	9.85935e-11    	1.06756e-06    	4.39047e-05    	2.03497e-05    	7.12631e-06    	1.04033e-05    	4.72068e-06    	0.000510039    	0.0205935      	0.085092       	10             	5.03186e-10    	2.45697e-11    	0.000462426    	0.00590655     	2.39093e-05    	9.62465e-06    	1.19206e-05    	6.18263e-06    	0.000574418    	0.000186278    	8.65951e-10    	87             	4.28861e-10    	2.40277e-11    	0.000621702    	6.01717e-05    	2.39093e-05    	9.62465e-06    	1.19206e-05    	6.18263e-06    	0.000574418    	7.55846e-21    	1e-20          	1e-20          	4.28861e-10    	2.40277e-11    	0.000621702    	2.44154e-21    	-0.000568807           	-5.05329e-08           	-1.47143e-14           	-0.000132192           
20161209       	5.98047e-06    	5.37194e-06    	9.86744e-11    	1.18314e-06    	4.46093e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.03946e-05    	7.12631e-06    	1.04482e-05    	4.72068e-06    	0.00051032     	0.0205909      	0.0850916      	10             	5.02083e-10    	2.46219e-11    	0.000465443    	0.00590908     	2.39161e-05    	9.62465e-06    	1.19273e-05    	6.18263e-06    	0.000574643    	0.000186261    	8.65951e-10    	87             	4.2874e-10     	2.40346e-11    	0.000622231    	6.01894e-05    	2.39161e-05    	9.62465e-06    	1.19273e-05    	6.18263e-06    	0.000574643    	7.55774e-21    	1e-20          	1e-20          	4.2874e-10     	2.40346e-11    	0.000622231    	2.44226e-21    	-0.000602953           	-5.36291e-08           	-1.47143e-14           	-0.000128353           
20161210       	5.98725e-06    	5.42126e-06    	9.85954e-11    	1.1881e-06     	4.46081e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.04218e-05    	7.12631e-06    	1.04754e-05    	4.72068e-06    	0.00051049     	0.0205894      	0.0850914      	10             	5.01418e-10    	2.46533e-11    	0.000467273    	0.00591061     	2.39211e-05    	9.62465e-06    	1.19324e-05    	6.18263e-06    	0.000574847    	0.000186244    	8.65951e-10    	87             	4.2865e-10     	2.40398e-11    	0.000622625    	6.02056e-05    	2.39211e-05    	9.62465e-06    	1.19324e-05    	6.18263e-06    	0.000574847    	7.55709e-21    	1e-20          	1e-20          	4.2865e-10     	2.40398e-11    	0.000622625    	2.44291e-21    	-0.000365801           	-2.73381e-08           	-1.47143e-14           	-9.5468e-05            
