Date	pH	Cl-	HCO3-	Ca++	DOC	X-	SOC(s)	SOC-lz(s)	Calcite(s)	Calcite-lz(s)	CO2(*g)
20151001	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151002	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151003	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151004	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151005	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151006	5.405	1.50E-07	1.00E-10	7.75E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151007	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151008	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151009	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151010	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151011	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151012	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151013	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151014	5.16	2.82E-06	1.00E-10	2.00E-06	6.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151015	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151016	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151017	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151018	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151019	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151020	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151021	5.74	2.26E-06	1.00E-10	1.03E-05	7.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151022	5.38	7.05E-06	1.00E-10	1.08E-05	1.00E-04	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151023	5.38	7.05E-06	1.00E-10	1.08E-05	1.00E-04	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151024	5.38	7.05E-06	1.00E-10	1.08E-05	1.00E-04	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151025	5.38	7.05E-06	1.00E-10	1.08E-05	1.00E-04	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151026	5.38	7.05E-06	1.00E-10	1.08E-05	1.00E-04	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151027	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151028	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151029	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151030	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151031	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151101	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151102	5.32	1.69E-06	1.00E-10	7.25E-07	4.00E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151103	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151104	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151105	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151106	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151107	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151108	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151109	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151110	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151111	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151112	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151113	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151114	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151115	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151116	5.21	1.69E-06	1.00E-10	2.50E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151117	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151118	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151119	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151120	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151121	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151122	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151123	5.41	5.36E-06	1.00E-10	3.25E-06	2.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151124	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151125	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151126	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151127	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151128	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151129	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151130	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151201	5.36	1.38E-05	1.00E-10	1.08E-05	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151202	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151203	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151204	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151205	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151206	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151207	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151208	5	3.67E-06	1.00E-10	1.00E-06	3.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151209	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151210	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151211	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151212	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151213	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151214	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151215	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151216	4.76	1.41E-06	1.00E-10	2.00E-06	3.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151217	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151218	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151219	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151220	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151221	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151222	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151223	5.17	3.38E-06	1.00E-10	1.50E-06	3.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151224	5.2	3.38E-06	1.00E-10	5.00E-07	2.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151225	5.2	3.38E-06	1.00E-10	5.00E-07	2.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151226	5.2	3.38E-06	1.00E-10	5.00E-07	2.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151227	5.2	3.38E-06	1.00E-10	5.00E-07	2.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151228	5.2	3.38E-06	1.00E-10	5.00E-07	2.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151229	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151230	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20151231	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160101	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160102	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160103	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160104	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160105	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160106	5.47	4.23E-06	1.00E-10	8.75E-07	2.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160107	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160108	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160109	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160110	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160111	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160112	5.04	4.23E-06	1.00E-10	1.50E-06	2.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160113	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160114	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160115	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160116	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160117	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160118	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160119	4.7	5.08E-06	1.00E-10	2.75E-06	3.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160120	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160121	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160122	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160123	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160124	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160125	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160126	5.32	2.20E-05	1.00E-10	4.00E-06	6.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160127	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160128	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160129	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160130	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160131	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160201	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160202	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160203	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160204	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160205	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160206	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160207	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160208	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160209	5.4	1.35E-05	1.00E-10	6.75E-06	2.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160210	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160211	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160212	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160213	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160214	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160215	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160216	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160217	5.17	2.34E-05	1.00E-10	1.75E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160218	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160219	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160220	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160221	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160222	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160223	6.04	5.92E-06	1.00E-10	2.72E-05	9.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160224	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160225	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160226	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160227	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160228	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160229	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160301	5.23	8.55E-07	1.00E-10	8.00E-07	2.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160302	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160303	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160304	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160305	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160306	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160307	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160308	5.19	6.21E-06	1.00E-10	3.00E-06	6.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160309	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160310	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160311	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160312	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160313	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160314	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160315	5.21	5.27E-06	1.00E-10	1.25E-06	4.50E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160316	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160317	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160318	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160319	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160320	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160321	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160322	6.37	9.87E-06	1.00E-10	1.96E-05	6.67E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160323	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160324	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160325	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160326	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
